player,pos,base,target_p10,target_p90,pred_fp_per_game,target_width,draftable_eval,blend,sample_mean,sample_p10,sample_p50,sample_p90,mean_error,p10_error,p50_error,p90_error,tail_width_ratio
Michael Pittman,WR,10.363779,6.1445622,15.242175,10.363779,9.097612,True,0.0,10.618448,6.1152825355529785,10.546059608459473,15.288661098480226,0.2546692,-0.029279708862304688,0.1822805404663086,0.04648599624633931,1.0083281391614565
Michael Wilson,WR,10.246064,5.055227,15.20047,10.246064,10.145243,True,0.0,10.205923,5.067292833328247,10.237750053405762,15.206301403045654,-0.040141106,0.012066030502319691,-0.008314132690429688,0.005831432342528586,0.9993855128445435
Courtland Sutton,WR,10.240801,6.2223516,15.212654,10.240801,8.990303,True,0.0,10.58302,6.147278451919556,10.495051383972168,15.234833335876466,0.34221935,-0.07507309913635218,0.25425052642822266,0.022179222106935015,1.0108174156063807
Wan'Dale Robinson,WR,10.141419,6.131561,15.075098,10.141419,8.943537,True,0.0,10.566171,6.1514026641845705,10.496164798736572,15.175341033935547,0.42475128,0.019841861724853693,0.35474538803100586,0.10024299621582067,1.0089899123243837
Josh Downs,WR,9.9678335,5.180689,14.882288,9.9678335,9.701599,True,0.0,10.015694,5.21898832321167,10.015737056732178,14.874179553985597,0.047860146,0.038299465179443715,0.04790353775024414,-0.008108425140379794,0.9952164700127714
Quentin Johnston,WR,9.915838,5.385058,14.987905,9.915838,9.602846,True,0.0,10.17916,5.397853088378906,10.166802406311035,14.99655055999756,0.26332188,0.012795162200927912,0.2509641647338867,0.008646011352540839,0.9995679745412648
Jayden Reed,WR,9.8834715,5.4627137,14.995422,9.8834715,9.532709,True,0.0,10.158562,5.491498231887817,9.993908405303955,15.106057262420654,0.27509022,0.028784513473510742,0.11043691635131836,0.11063489913940394,1.0085862169697781
Aaron Jones,RB,9.859958,4.962365,15.164631,9.859958,10.202266,True,0.0,9.777992,4.978039693832398,9.574935913085938,15.060253715515138,-0.08196545,0.015674543380737482,-0.2850217819213867,-0.10437717437743999,0.9882328376044873
Rico Dowdle,RB,9.836254,5.0910974,15.020756,9.836254,9.929659,True,0.0,9.780363,5.093371486663818,9.532017230987549,15.052388572692871,-0.055891037,0.0022741317749019885,-0.30423688888549805,0.031632804870605824,1.0029566167966546
Dalton Kincaid,TE,9.834375,6.603937,13.401199,9.834375,6.797262,True,0.0,9.8188505,6.569098377227784,9.616037845611572,13.35974407196045,-0.015524864,-0.034838771820068004,-0.2183375358581543,-0.04145526885986328,0.9990265938177574
Chris Godwin,WR,9.7949295,5.711238,14.672784,9.7949295,8.961546,True,0.0,10.186071,5.743410539627075,10.132167339324951,14.753808689117431,0.3911419,0.032172632217407404,0.3372378349304199,0.08102483749389577,1.005451314492008
Rachaad White,RB,9.7317295,4.8795714,15.104691,9.7317295,10.225119,True,0.0,9.643277,4.851457643508911,9.366602897644043,15.030062580108643,-0.08845234,-0.028113794326782404,-0.3651266098022461,-0.07462797164916957,0.9954510356176671
Jordan Addison,WR,9.647844,5.248191,14.6798525,9.647844,9.431662,True,0.0,9.92995,5.311249017715454,9.898017406463623,14.704497146606448,0.28210545,0.06305813789367676,0.25017309188842773,0.024644660949709518,0.9959271782057785
Jakobi Meyers,WR,9.643692,5.5150194,14.415354,9.643692,8.900334,True,0.0,9.964891,5.536142873764038,9.935140609741211,14.357593631744386,0.32119942,0.021123456954955877,0.29144859313964844,-0.057760143280027876,0.9911370070988207
Kyle Monangai,RB,9.596367,4.674938,14.854196,9.596367,10.179257,True,0.0,9.520576,4.638613510131836,9.242127895355225,14.937877178192139,-0.07579136,-0.036324691772461115,-0.35423898696899414,0.08368158340454102,1.0117892956770012
Xavier Worthy,WR,9.498912,5.117832,14.432232,9.498912,9.3144,True,0.0,9.737648,5.174082279205322,9.66688871383667,14.461869907379151,0.23873615,0.05625009536743164,0.16797685623168945,0.02963800430297958,0.9971429086289386
Mark Andrews,TE,9.478333,6.1630487,13.091999,9.478333,6.9289503,True,0.0,9.445408,6.172249269485474,9.233734130859375,13.027956104278564,-0.032925606,0.009200525283813654,-0.2445993423461914,-0.06404294967651403,0.9894293548537608
Kc Concepcion,WR,9.46682,4.3783526,14.307612,9.46682,9.92926,True,0.0,9.338472,4.349487543106079,9.333534240722656,14.31335849761963,-0.1283474,-0.02886509895324707,-0.1332855224609375,0.005746078491212003,1.0034857280121834
Matthew Golden,WR,9.349231,4.3798275,13.985014,9.349231,9.605186,True,0.0,9.102706,4.220391654968262,9.022620677947998,13.964014053344728,-0.24652481,-0.15943584442138636,-0.32661008834838867,-0.02099990844726385,1.0144126234837818
Jake Ferguson,TE,9.3475,5.948631,13.083333,9.3475,7.134702,True,0.0,9.418683,6.00224928855896,9.182145118713379,13.176186656951906,0.071183205,0.053618478775024236,-0.16535472869873047,0.09285364151001119,1.0054992011725272
Ricky Pearsall,WR,9.228077,5.032342,14.071132,9.228077,9.03879,True,0.0,9.499271,5.040280199050903,9.412891864776611,14.132509899139404,0.27119446,0.007938241958617809,0.1848149299621582,0.06137819290161062,1.0059122905196511
Khalil Shakir,WR,9.216974,4.888935,13.728024,9.216974,8.839088,True,0.0,9.220548,4.842270278930664,9.166666030883789,13.66600227355957,0.0035734177,-0.04666481018066371,-0.0503082275390625,-0.06202125549316406,0.9982626664031204
Jk Dobbins,RB,9.21131,4.560223,14.2818985,9.21131,9.721676,True,0.0,9.092707,4.541345024108887,8.766355514526367,14.29272985458374,-0.11860371,-0.018878078460693004,-0.44495487213134766,0.010831356048583984,1.0030559502354148
Dallas Goedert,TE,9.160625,5.6695538,12.984032,9.160625,7.314478,True,0.0,9.217953,5.684624528884888,9.095542430877686,13.027005863189702,0.05732727,0.01507077217102104,-0.06508302688598633,0.042974185943608134,1.0038148196051369
Jonathon Brooks,RB,9.137292,4.219504,14.60071,9.137292,10.3812065,True,0.0,9.050095,4.164514541625977,8.65086555480957,14.642955303192139,-0.087197304,-0.05498933792114258,-0.48642635345458984,0.04224538803100586,1.0093663726849444
Romeo Doubs,WR,9.134212,4.756897,13.631825,9.134212,8.874928,True,0.0,9.095833,4.657093238830567,8.99807596206665,13.661164188385012,-0.038378716,-0.09980373382568342,-0.13613557815551758,0.029338741302492366,1.0145513820759582
Oronde Gadsden,TE,8.972292,5.518222,12.745287,8.972292,7.227065,True,0.0,8.989783,5.487470483779907,8.823500633239746,12.729921340942383,0.01749134,-0.030751371383667347,-0.14879131317138672,-0.0153656005859375,1.0021289099536073
Jayden Higgins,WR,8.9183445,4.7190647,13.71142,8.9183445,8.992355,True,0.0,9.1364,4.758629417419434,9.02775764465332,13.703706455230714,0.21805573,0.039564704895020064,0.10941314697265625,-0.007713603973387606,0.9947423887240106
Omar Cooper,WR,8.915236,4.464838,13.906916,8.915236,9.442078,True,0.0,9.05272,4.36578516960144,8.930798053741455,13.90609531402588,0.1374836,-0.09905285835266131,0.015561580657958984,-0.0008203506469719457,1.0104036962504606
Kenyon Sadiq,TE,8.7825,5.291059,12.833122,8.7825,7.542063,True,0.0,8.978166,5.310925245285034,8.859219074249268,12.934236717224122,0.19566536,0.019866228103637695,0.07671880722045898,0.10111446380615341,1.0107726802544097
Kenneth Gainwell,RB,8.777507,4.330965,13.634657,8.777507,9.303692,True,0.0,8.649619,4.343517446517945,8.3102388381958,13.611823177337646,-0.12788773,0.012552404403686879,-0.4672679901123047,-0.02283372879028356,0.9961965493149184
Brenton Strange,TE,8.748542,5.1391106,12.652196,8.748542,7.5130854,True,0.0,8.752846,5.157271671295167,8.59989070892334,12.607094478607177,0.004303932,0.01816110610961985,-0.148651123046875,-0.04510145187378001,0.9915796833248264
Isaiah Likely,TE,8.691459,5.0554733,12.552034,8.691459,7.496561,True,0.0,8.699275,5.078091192245483,8.544116973876953,12.536990928649903,0.007816315,0.02261786460876447,-0.14734172821044922,-0.015043449401854758,0.9949761879137189
Hunter Henry,TE,8.563125,4.9169292,12.44896,8.563125,7.532031,True,0.0,8.517354,4.820118808746338,8.349886417388916,12.455742645263674,-0.045770645,-0.09681043624877894,-0.21323823928833008,0.006782341003420456,1.013753631183553
Denzel Boston,WR,8.4815,4.268575,13.358066,8.4815,9.089491,True,0.0,8.686275,4.284288835525513,8.55109691619873,13.340847778320313,0.20477486,0.01571364402771014,0.06959724426269531,-0.017217826843261008,0.9963769205443027
Dylan Sampson,RB,8.472023,3.8519058,13.609319,8.472023,9.757413,True,0.0,8.4858,3.7801254272460936,8.161718368530273,13.862121200561525,0.013776779,-0.07178039550781268,-0.3103046417236328,0.2528024673461928,1.033265258509866
Jalen Coker,WR,8.297464,4.09917,12.712285,8.297464,8.613115,True,0.0,8.195771,4.055439138412476,8.030120849609375,12.676443672180175,-0.10169315,-0.04373106956481898,-0.26734352111816406,-0.035841369628906605,1.0009159546591675
Jacory Croskey Merritt,RB,8.284405,3.7480006,13.551656,8.284405,9.803656,True,0.0,8.470107,3.7704034805297852,8.16410493850708,13.725448608398438,0.18570232,0.022402858734130948,-0.1202998161315918,0.17379283905029297,1.0154421482433935
Juwan Johnson,TE,8.280625,4.578786,12.003688,8.280625,7.424902,True,0.0,8.062585,4.591695833206177,7.861751317977905,11.985282611846925,-0.21804047,0.012909936904907049,-0.41887402534484863,-0.018405246734618075,0.9957824111619774
Blake Corum,RB,8.203104,3.654479,13.496008,8.203104,9.841529,True,0.0,8.205297,3.6491649627685545,7.871586084365845,13.423471927642822,0.002193451,-0.005314064025879084,-0.33151793479919434,-0.07253599166870117,0.9931695645689833
Antonio Williams,WR,8.108903,3.711299,12.742727,8.108903,9.031428,True,0.0,8.05635,3.71321702003479,7.906692028045654,12.739085578918457,-0.052553177,0.0019180774688720703,-0.2022109031677246,-0.003641700744628551,0.9993843965753829
Jordan Mason,RB,8.048019,3.7984462,12.987373,8.048019,9.188927,True,0.0,8.118646,3.762217473983765,7.804233074188232,13.170580101013185,0.07062626,-0.03622870445251447,-0.24378633499145508,0.1832067489624034,1.0238804745639154
Zach Charbonnet,RB,7.9951806,3.5484686,13.25614,7.9951806,9.707671,True,0.0,8.0979,3.5670005798339846,7.7333362102508545,13.305444240570068,0.102719784,0.01853199005126971,-0.2618443965911865,0.04930448532104492,1.0031699152912437
Tj Hockenson,TE,7.98625,4.302038,11.547854,7.98625,7.245816,True,0.0,7.816507,4.36396427154541,7.641219139099121,11.744967079162597,-0.16974306,0.061926078796386896,-0.3450307846069336,0.19711265563964808,1.0186571909275184
Chigoziem Okonkwo,TE,7.972708,4.2636704,11.475668,7.972708,7.2119975,True,0.0,7.641231,4.169767045974732,7.541043043136597,11.397824001312257,-0.33147717,-0.09390339851379359,-0.43166518211364746,-0.07784395217895401,1.0022267681477695
Tyjae Spears,RB,7.9628263,3.5350828,13.135976,7.9628263,9.600893,True,0.0,8.050412,3.5376618385314944,7.63880729675293,13.1900634765625,0.087585926,0.0025790214538576883,-0.3240189552307129,0.05408763885498047,1.0053649819126662
Germie Bernard,WR,7.959611,3.5668554,12.476433,7.959611,8.909577,True,0.0,7.88481,3.5490125179290772,7.702392816543579,12.467936420440674,-0.07480097,-0.017842912673950106,-0.2572181224822998,-0.008496379852294567,1.0010490433422188
Dalton Schultz,TE,7.91875,4.183155,11.371429,7.91875,7.1882744,True,0.0,7.592075,4.185459327697754,7.412185907363892,11.475637149810792,-0.32667494,0.002304267883300959,-0.5065639019012451,0.10420770645141708,1.0141763423501737
Tre Tucker,WR,7.89679,3.4408774,12.036858,7.89679,8.59598,True,0.0,7.6441936,3.4723328590393066,7.463393688201904,12.153615474700928,-0.25259638,0.03145542144775382,-0.4333963394165039,0.11675786972045898,1.0099235838357812
Alvin Kamara,RB,7.8622103,3.7228217,12.696902,7.8622103,8.974081,True,0.0,7.894586,3.7093573570251466,7.618584632873535,12.608349895477298,0.032375813,-0.013464355468749911,-0.24362564086914062,-0.0885523796081511,0.9916327364722194
Jalen Mcmillan,WR,7.844917,3.3898091,12.259571,7.844917,8.869762,True,0.0,7.6424227,3.4432795524597166,7.4339282512664795,12.194862270355227,-0.20249414,0.053470420837402166,-0.41098856925964355,-0.06470880508422638,0.986676114065514
Tyrone Tracy,RB,7.8170137,3.3879805,12.974932,7.8170137,9.586951,True,0.0,7.9104195,3.4105051994323734,7.535263538360596,13.127715682983398,0.09340572,0.022524738311767933,-0.2817502021789551,0.15278396606445277,1.0135871377956471
Woody Marks,RB,7.745375,3.3773494,12.801054,7.745375,9.423704,True,0.0,7.7897186,3.360460948944092,7.462190389633179,12.789984607696534,0.04434347,-0.016888427734374822,-0.2831847667694092,-0.011069393157958629,1.0006175396980408
Jalen Nailor,WR,7.6425996,3.4146428,11.814779,7.6425996,8.400137,True,0.0,7.463069,3.350775527954102,7.29647970199585,11.812930297851562,-0.17953062,-0.06386728286743137,-0.34611988067626953,-0.001848983764649148,1.0073829537128092
Travis Hunter,WR,7.454048,3.006071,11.971766,7.454048,8.965695,True,0.0,7.247592,2.949876308441162,7.07840371131897,11.933670234680177,-0.20645618,-0.05619478225708008,-0.3756444454193115,-0.03809623718261612,1.0020186437643739
Rashid Shaheed,WR,7.438904,3.3340392,11.497009,7.438904,8.16297,True,0.0,7.3291306,3.375585651397705,7.15912127494812,11.596753692626955,-0.10977316,0.04154644012451181,-0.2797825336456299,0.09974441528320455,1.0071295686403894
Gunnar Helm,TE,7.4379168,3.9614236,10.838478,7.4379168,6.877054,True,0.0,7.196299,3.9543164253234866,6.990052938461304,10.840388202667237,-0.24161768,-0.007107210159301491,-0.4478638172149658,0.0019101142883304334,1.0013112537119784
Pat Freiermuth,TE,7.422917,3.8947332,10.721917,7.422917,6.8271837,True,0.0,7.134877,3.903310179710388,6.927403450012207,10.826656532287599,-0.28803968,0.00857698917388916,-0.4955134391784668,0.10473937988281357,1.0140852557984061
Jerry Jeudy,WR,7.388561,3.350141,11.367911,7.388561,8.017771,True,0.0,7.259428,3.36721830368042,7.083742380142212,11.292695713043214,-0.12913275,0.017077255249023704,-0.30481839179992676,-0.07521562576293839,0.9884889004027718
Greg Dulcich,TE,7.3689585,3.861905,10.695423,7.3689585,6.833518,True,0.0,7.0418234,3.8656219482421874,6.836989641189575,10.707106590270996,-0.3271351,0.00371685028076163,-0.5319688320159912,0.011683464050292969,1.0011658144072475
Aj Barner,TE,7.298125,3.8630502,10.62516,7.298125,6.7621098,True,0.0,7.045536,3.8379260540008544,6.838347673416138,10.6319561958313,-0.25258875,-0.025124168395996183,-0.4597771167755127,0.006795978546143999,1.0047204772637974
Ryan Flournoy,WR,7.278319,3.032217,12.146757,7.278319,9.11454,True,0.0,7.3404655,2.9895535469055177,7.091660737991333,12.173704433441163,0.062146664,-0.04266347885131827,-0.18665814399719238,0.026947307586670632,1.007637333938247
Jauan Jennings,WR,7.2749553,3.391902,11.335796,7.2749553,7.9438944,True,0.0,7.2598352,3.4115475654602054,7.101830244064331,11.295766830444336,-0.015120029,0.019645595550537465,-0.1731250286102295,-0.04002952575683594,0.9924879261473626
Isiah Pacheco,RB,7.2717223,3.3373435,12.002105,7.2717223,8.664762,True,0.0,7.3312936,3.294381022453308,7.039234638214111,12.03242769241333,0.059571266,-0.04296243190765381,-0.23248767852783203,0.03032293319702184,1.008457835373783
Cade Otton,TE,7.1491666,3.8282375,10.509072,7.1491666,6.680835,True,0.0,7.0401697,3.8377483606338503,6.8121843338012695,10.61994733810425,-0.10899687,0.009510827064514338,-0.33698225021362305,0.11087503433227752,1.015172386498744
Malik Washington,WR,7.1383395,2.9968457,11.970612,7.1383395,8.973766,True,0.0,7.182895,3.027654838562012,6.915202856063843,11.951130294799805,0.044555664,0.030809116363525568,-0.22313666343688965,-0.019481277465819957,0.9943957900357036
Chris Rodriguez,RB,7.019986,3.0360906,11.775288,7.019986,8.739197,True,0.0,7.0772305,3.0070748805999754,6.716550588607788,11.765058708190919,0.0572443,-0.029015731811523615,-0.3034355640411377,-0.01022891998290909,1.002149745648925
Adonai Mitchell,WR,7.008141,2.8731346,12.1545315,7.008141,9.281397,True,0.0,7.2559056,2.921187829971314,6.984954833984375,12.22902946472168,0.24776459,0.04805321693420472,-0.023186206817626953,0.07449798583984446,1.0028492229443344
Isaac Teslaa,WR,6.9538484,2.8419132,11.778746,6.9538484,8.936832,True,0.0,7.0765257,2.838897514343262,6.774385452270508,11.87899513244629,0.122677326,-0.0030157089233395773,-0.17946290969848633,0.10024948120117294,1.0115550102294881
Cooper Kupp,WR,6.9030867,3.2527316,11.044149,6.9030867,7.791418,True,0.0,6.9531865,3.244249200820923,6.7023396492004395,11.103510379791262,0.05009985,-0.008482360839843661,-0.20074701309204102,0.059360980987550604,1.0087074140741608
Keaton Mitchell,RB,6.902264,2.9489808,11.572379,6.902264,8.623398,True,0.0,6.95069,3.024470400810242,6.59826397895813,11.545978641510011,0.048425674,0.07548959255218524,-0.3040001392364502,-0.026400470733641157,0.9881845197808344
Tre Harris,WR,6.84647,2.7875962,11.538786,6.84647,8.75119,True,0.0,6.9864526,2.808052110671997,6.635006904602051,11.765963459014895,0.1399827,0.020455884933471502,-0.21146297454833984,0.22717752456665252,1.0236220626466825
Evan Engram,TE,6.83125,3.6495793,10.268101,6.83125,6.6185217,True,0.0,6.82415,3.6545931577682493,6.580490827560425,10.250240230560303,-0.0071001053,0.005013871192931951,-0.2507593631744385,-0.017860507965087535,0.9965438479094378
Caleb Douglas,WR,6.7131944,2.711648,11.561888,6.7131944,8.85024,True,0.0,6.909505,2.7018877029418946,6.6161134243011475,11.635396480560305,0.19631052,-0.009760284423828036,-0.09708094596862793,0.07350873947143732,1.0094086743650348
Zachariah Branch,WR,6.672764,2.6194024,11.381937,6.672764,8.762535,True,0.0,6.7232447,2.6602251052856447,6.376593112945557,11.388146209716798,0.050480843,0.04082269668579119,-0.296170711517334,0.006209182739258523,0.9960497743623768
Terrance Ferguson,TE,6.6629167,3.5011566,10.072937,6.6629167,6.57178,True,0.0,6.646468,3.4997629880905152,6.384216070175171,10.054539394378663,-0.016448498,-0.0013935804367064542,-0.278700590133667,-0.018397617340086825,0.9974126038980349
